Iteration;idlv_isd;isd_clasp;isd_wasp;idlv+clasp_isd;idlv+wasp_isd;idlv_isd_tot;clasp_isd_tot;wasp_isd_tot;idlv+clasp_isd_tot;idlv+wasp_isd_tot;idlv_noisd;noisd_clasp;noisd_wasp;idlv+clasp_noisd;idlv+wasp_noisd;idlv_noisd_tot;clasp_noisd_tot;wasp_noisd_tot;idlv+clasp_noisd_tot;idlv+wasp_noisd_tot;isd_vmrss_;noisd_vmrss_;isd_file_size;noisd_file_size;ticker_incr;ticker_clingo
145;0.001043;0.006704807281494141;0.013556241989135742;0.00774780728149414;0.0145992419891357;0.166781;0.865692615509033;1.74072980880737;1.03247361550903;1.90751080880737;0.001033;0.007206439971923828;0.017272233963012695;0.00823943997192383;0.0183052339630127;0.16326;1.02487945556641;2.45389556884766;1.18813945556641;2.61715556884766;8664;7868;94;116;6.773486792;125.82409081
146;0.001041;0.005254030227661133;0.012836694717407227;0.00629503022766113;0.0138776947174072;0.167822;0.870946645736694;1.75356650352478;1.03876864573669;1.92138850352478;0.001024;0.0062732696533203125;0.01768183708190918;0.00729726965332031;0.0187058370819092;0.164284;1.03115272521973;2.47157740592957;1.19543672521973;2.63586140592957;8664;7868;94;116;6.780461872;126.779850987
147;0.00104;0.006764888763427734;0.01287698745727539;0.00780488876342773;0.0139169874572754;0.168862;0.877711534500122;1.76644349098206;1.04657353450012;1.93530549098206;0.001014;0.00730133056640625;0.020138025283813477;0.00831533056640625;0.0211520252838135;0.165298;1.03845405578613;2.49171543121338;1.20375205578613;2.65701343121338;8664;7868;94;116;6.787093411;127.733437179
148;0.001022;0.007470607757568359;0.012297391891479492;0.00849260775756836;0.0133193918914795;0.169884;0.88518214225769;1.77874088287354;1.05506614225769;1.94862488287354;0.001051;0.00645899772644043;0.017513513565063477;0.00750999772644043;0.0185645135650635;0.166349;1.04491305351257;2.50922894477844;1.21126205351257;2.67557794477844;8664;7868;94;116;6.811542721;128.688056816
149;0.001049;0.006731510162353516;0.012911319732666016;0.00778051016235352;0.013960319732666;0.170933;0.891913652420044;1.7916522026062;1.06284665242004;1.9625852026062;0.001012;0.0063838958740234375;0.019795656204223633;0.00739589587402344;0.0208076562042236;0.167361;1.0512969493866;2.52902460098267;1.2186579493866;2.69638560098267;8664;7868;94;117;6.819700026;129.667815291
150;0.001011;0.00556492805480957;0.01482391357421875;0.00657592805480957;0.0158349135742188;0.171944;0.897478580474854;1.80647611618042;1.06942258047485;1.97842011618042;0.001037;0.00611567497253418;0.020766258239746094;0.00715267497253418;0.0218032582397461;0.168398;1.05741262435913;2.54979085922241;1.22581062435913;2.71818885922241;8664;7868;94;117;6.828514493;130.621220117
151;0.001001;0.0060846805572509766;0.010463953018188477;0.00708568055725098;0.0114649530181885;0.172945;0.903563261032104;1.81694006919861;1.0765082610321;1.98988506919861;0.001;0.010467052459716797;0.019677400588989258;0.0114670524597168;0.0206774005889893;0.169398;1.06787967681885;2.5694682598114;1.23727767681885;2.7388662598114;8664;7868;94;117;6.839164186;131.581000817
152;0.001051;0.006963968276977539;0.01550602912902832;0.00801496827697754;0.0165570291290283;0.173996;0.910527229309082;1.83244609832764;1.08452322930908;2.00644209832764;0.001011;0.007560253143310547;0.01864004135131836;0.00857125314331055;0.0196510413513184;0.170409;1.07543992996216;2.58810830116272;1.24584892996216;2.75851730116272;8664;7868;95;117;6.847354547;132.538002218
153;0.00105;0.00699162483215332;0.013917922973632812;0.00804162483215332;0.0149679229736328;0.175046;0.917518854141235;1.84636402130127;1.09256485414124;2.02141002130127;0.001059;0.010201454162597656;0.0176999568939209;0.0112604541625977;0.0187589568939209;0.171468;1.08564138412476;2.60580825805664;1.25710938412476;2.77727625805664;8664;7868;95;117;6.854795383;133.501893827
154;0.001015;0.006369590759277344;0.011045217514038086;0.00738459075927734;0.0120602175140381;0.176061;0.923888444900513;1.85740923881531;1.09994944490051;2.03347023881531;0.001021;0.007384300231933594;0.01857161521911621;0.00840530023193359;0.0195926152191162;0.172489;1.09302568435669;2.62437987327576;1.26551468435669;2.79686887327576;8664;7868;95;117;6.862737889;134.461370081
155;0.001029;0.005600452423095703;0.01439213752746582;0.0066294524230957;0.0154211375274658;0.17709;0.929488897323608;1.87180137634277;1.10657889732361;2.04889137634277;0.001003;0.010279417037963867;0.02052164077758789;0.0112824170379639;0.0215246407775879;0.173492;1.10330510139465;2.64490151405334;1.27679710139465;2.81839351405335;8664;7868;95;117;6.869671205;135.417837836
156;0.00104;0.01086735725402832;0.012435436248779297;0.0119073572540283;0.0134754362487793;0.17813;0.940356254577637;1.88423681259155;1.11848625457764;2.06236681259155;0.001029;0.007262706756591797;0.021212100982666016;0.0082917067565918;0.022241100982666;0.174521;1.11056780815125;2.66611361503601;1.28508880815124;2.84063461503601;8664;7868;95;118;6.882461825;136.379247461
157;0.001023;0.005850076675415039;0.012974739074707031;0.00687307667541504;0.013997739074707;0.179153;0.946206331253052;1.89721155166626;1.12535933125305;2.07636455166626;0.001019;0.013138532638549805;0.01766824722290039;0.0141575326385498;0.0186872472229004;0.17554;1.12370634078979;2.68378186225891;1.29924634078979;2.85932186225891;8664;7868;95;118;6.889430691;137.34058546
158;0.001023;0.0070116519927978516;0.014051198959350586;0.00803465199279785;0.0150741989593506;0.180176;0.95321798324585;1.91126275062561;1.13339398324585;2.09143875062561;0.001037;0.008632659912109375;0.016726255416870117;0.00966965991210937;0.0177632554168701;0.176577;1.1323390007019;2.70050811767578;1.3089160007019;2.87708511767578;8664;7868;95;118;6.89528163;138.303467531
159;0.001061;0.006973743438720703;0.015244722366333008;0.0080347434387207;0.016305722366333;0.181237;0.96019172668457;1.92650747299194;1.14142872668457;2.10774447299194;0.001046;0.0059413909912109375;0.017215728759765625;0.00698739099121094;0.0182617287597656;0.177623;1.13828039169312;2.71772384643555;1.31590339169311;2.89534684643555;8664;7868;95;118;6.903792333;139.264337257
160;0.001027;0.008292436599731445;0.014759302139282227;0.00931943659973145;0.0157863021392822;0.182264;0.968484163284302;1.94126677513123;1.1507481632843;2.12353077513123;0.001001;0.009025096893310547;0.016861915588378906;0.0100260968933105;0.0178629155883789;0.178624;1.14730548858643;2.73458576202393;1.32592948858643;2.91320976202393;8664;7868;95;118;6.911145058;140.231233496
161;0.001026;0.009695053100585938;0.0159912109375;0.0107210531005859;0.0170172109375;0.18329;0.978179216384888;1.95725798606873;1.16146921638489;2.14054798606873;0.001024;0.00618290901184082;0.020030736923217773;0.00720690901184082;0.0210547369232178;0.179648;1.15348839759827;2.75461649894714;1.33313639759827;2.93426449894714;8664;7868;96;118;6.93213492;141.231233496
162;0.001002;0.006959676742553711;0.010849714279174805;0.00796167674255371;0.0118517142791748;0.184292;0.985138893127441;1.9681077003479;1.16943089312744;2.1523997003479;0.001029;0.008691549301147461;0.020737648010253906;0.00972054930114746;0.0217666480102539;0.180677;1.16217994689941;2.7753541469574;1.34285694689941;2.9560311469574;8664;7868;96;119;6.938894289;141.240774132
163;0.001027;0.0059070587158203125;0.01328277587890625;0.00693405871582031;0.0143097758789063;0.185319;0.991045951843262;1.98139047622681;1.17636495184326;2.16670947622681;0.001073;0.00599360466003418;0.019797801971435547;0.00706660466003418;0.0208708019714355;0.18175;1.16817355155945;2.79515194892883;1.34992355155945;2.97690194892883;8664;7868;96;119;6.951747678;142.202411457
164;0.00102;0.005663394927978516;0.010970592498779297;0.00668339492797852;0.0119905924987793;0.186339;0.99670934677124;1.99236106872559;1.18304834677124;2.17870006872559;0.001026;0.005944252014160156;0.019434690475463867;0.00697025201416016;0.0204606904754639;0.182776;1.17411780357361;2.8145866394043;1.35689380357361;2.9973626394043;8664;7868;96;119;6.966003109;143.166163489
165;0.001064;0.007048368453979492;0.014258146286010742;0.00811236845397949;0.0153221462860107;0.187403;1.00375771522522;2.0066192150116;1.19116071522522;2.1940222150116;0.00104;0.008620262145996094;0.01674175262451172;0.00966026214599609;0.0177817526245117;0.183816;1.1827380657196;2.83132839202881;1.3665540657196;3.01514439202881;8664;7868;96;119;6.974029896;144.135028027
166;0.00106;0.007363319396972656;0.01265263557434082;0.00842331939697266;0.0137126355743408;0.188463;1.01112103462219;2.01927185058594;1.19958403462219;2.20773485058594;0.001026;0.008152246475219727;0.023000001907348633;0.00917824647521973;0.0240260019073486;0.184842;1.19089031219482;2.85432839393616;1.37573231219482;3.03917039393616;8664;7868;96;119;6.980896901;145.099783329
167;0.001041;0.008347511291503906;0.01475667953491211;0.00938851129150391;0.0157976795349121;0.189504;1.0194685459137;2.03402853012085;1.2089725459137;2.22353253012085;0.001033;0.005934476852416992;0.017628908157348633;0.00696747685241699;0.0186619081573486;0.185875;1.19682478904724;2.87195730209351;1.38269978904724;3.05783230209351;8664;7868;96;119;6.987613198;146.066211857
168;0.00101;0.007123470306396484;0.012062788009643555;0.00813347030639648;0.0130727880096436;0.190514;1.02659201622009;2.04609131813049;1.21710601622009;2.23660531813049;0.001008;0.007604360580444336;0.021364927291870117;0.00861236058044434;0.0223729272918701;0.186883;1.20442914962769;2.89332222938538;1.39131214962769;3.08020522938538;8664;7868;96;119;6.994288906;147.033786564
169;0.001041;0.009988546371459961;0.013077020645141602;0.01102954637146;0.0141180206451416;0.191555;1.03658056259155;2.05916833877563;1.22813556259155;2.25072333877564;0.001022;0.00741887092590332;0.019658327102661133;0.00844087092590332;0.0206803271026611;0.187905;1.21184802055359;2.91298055648804;1.39975302055359;3.10088555648804;8664;7868;97;120;7.006090711;148.002212186
170;0.00103;0.0061032772064208984;0.013748884201049805;0.0071332772064209;0.0147788842010498;0.192585;1.04268383979797;2.07291722297668;1.23526883979797;2.26550222297669;0.001051;0.00894308090209961;0.016999006271362305;0.00999408090209961;0.0180500062713623;0.188956;1.22079110145569;2.9299795627594;1.40974710145569;3.1189355627594;8664;7868;97;120;7.033155791;148.975543638
171;0.001026;0.007130861282348633;0.011871814727783203;0.00815686128234863;0.0128978147277832;0.193611;1.04981470108032;2.08478903770447;1.24342570108032;2.27840003770447;0.001013;0.010260343551635742;0.017171859741210938;0.0112733435516357;0.0181848597412109;0.189969;1.23105144500732;2.94715142250061;1.42102044500732;3.13712042250061;8664;7868;97;120;7.041070941;149.946156966
172;0.001019;0.007287740707397461;0.015964031219482422;0.00830674070739746;0.0169830312194824;0.19463;1.05710244178772;2.10075306892395;1.25173244178772;2.29538306892395;0.00103;0.008121013641357422;0.019582271575927734;0.00915101364135742;0.0206122715759277;0.190999;1.23917245864868;2.96673369407654;1.43017145864868;3.15773269407654;8664;7868;97;120;7.047099095;150.91325927
173;0.001012;0.00571131706237793;0.017155170440673828;0.00672331706237793;0.0181671704406738;0.195642;1.0628137588501;2.11790823936462;1.2584557588501;2.31355023936462;0.001027;0.00623774528503418;0.01809525489807129;0.00726474528503418;0.0191222548980713;0.192026;1.24541020393372;2.98482894897461;1.43743620393372;3.17685494897461;8664;7868;97;120;7.059792458;151.91325927
174;0.000991;0.008062601089477539;0.011504888534545898;0.00905360108947754;0.0124958885345459;0.196633;1.07087635993958;2.12941312789917;1.26750935993957;2.32604612789917;0.001016;0.007809877395629883;0.02080821990966797;0.00882587739562988;0.021824219909668;0.193042;1.25322008132935;3.00563716888428;1.44626208132934;3.19867916888428;8664;7868;97;120;7.066792245;151.913508878
175;0.000979;0.0071446895599365234;0.013509035110473633;0.00812368955993652;0.0144880351104736;0.197612;1.07802104949951;2.14292216300964;1.27563304949951;2.34053416300964;0.001051;0.007410526275634766;0.019141197204589844;0.00846152627563477;0.0201921972045898;0.194093;1.26063060760498;3.02477836608887;1.45472360760498;3.21887136608887;8664;7868;97;120;7.082530151;152.889628906
176;0.00096;0.0071048736572265625;0.010886192321777344;0.00806487365722656;0.0118461923217773;0.198572;1.08512592315674;2.15380835533142;1.28369792315674;2.35238035533142;0.001036;0.011345624923706055;0.017009496688842773;0.0123816249237061;0.0180454966888428;0.195129;1.27197623252869;3.04178786277771;1.46710523252869;3.23691686277771;8664;7868;97;121;7.088912553;153.864655411
177;0.000984;0.008397102355957031;0.01392221450805664;0.00938110235595703;0.0149062145080566;0.199556;1.0935230255127;2.16773056983948;1.2930790255127;2.36728656983948;0.001052;0.008804082870483398;0.019545793533325195;0.0098560828704834;0.0205977935333252;0.196181;1.28078031539917;3.06133365631104;1.47696131539917;3.25751465631104;8760;7984;97;121;7.096927698;154.832900366
178;0.000995;0.006365537643432617;0.012622833251953125;0.00736053764343262;0.0136178332519531;0.200551;1.09988856315613;2.18035340309143;1.30043956315613;2.38090440309143;0.001068;0.007608652114868164;0.019892215728759766;0.00867665211486816;0.0209602157287598;0.197249;1.28838896751404;3.08122587203979;1.48563796751404;3.2784748720398;8760;7984;98;121;7.103841819;155.803933293
179;0.000995;0.008400678634643555;0.012361764907836914;0.00939567863464355;0.0133567649078369;0.201546;1.10828924179077;2.19271516799927;1.30983524179077;2.39426116799927;0.001035;0.008748769760131836;0.01725172996520996;0.00978376976013184;0.01828672996521;0.198284;1.29713773727417;3.098477602005;1.49542173727417;3.29676160200501;8760;7984;98;121;7.11036065;156.776426143
180;0.000971;0.008074283599853516;0.013260126113891602;0.00904528359985352;0.0142311261138916;0.202517;1.11636352539062;2.20597529411316;1.31888052539063;2.40849229411316;0.001073;0.007654428482055664;0.017187833786010742;0.00872742848205566;0.0182608337860107;0.199357;1.30479216575623;3.11566543579102;1.50414916575622;3.31502243579102;8760;7984;98;121;7.129562976;157.752574338
181;0.000967;0.008522748947143555;0.014245986938476562;0.00948974894714355;0.0152129869384766;0.203484;1.12488627433777;2.22022128105164;1.32837027433777;2.42370528105164;0.00106;0.0074613094329833984;0.022857666015625;0.0085213094329834;0.023917666015625;0.200417;1.31225347518921;3.13852310180664;1.51267047518921;3.33894010180664;8760;7984;98;121;7.135953172;158.724298906
182;0.000978;0.005753517150878906;0.011437654495239258;0.00673151715087891;0.0124156544952393;0.204462;1.13063979148865;2.23165893554688;1.33510179148865;2.43612093554688;0.001022;0.006658315658569336;0.022532224655151367;0.00768031565856934;0.0235542246551514;0.201439;1.31891179084778;3.16105532646179;1.52035079084778;3.36249432646179;8760;7984;98;121;7.143050463;159.69954066
183;0.000998;0.007044553756713867;0.015469789505004883;0.00804255375671387;0.0164677895050049;0.20546;1.13768434524536;2.24712872505188;1.34314434524536;2.45258872505188;0.001043;0.008765220642089844;0.019083738327026367;0.00980822064208984;0.0201267383270264;0.202482;1.32767701148987;3.18013906478882;1.53015901148987;3.38262106478882;8760;7984;98;122;7.165334468;160.673598758
184;0.001019;0.005741596221923828;0.015461206436157227;0.00676059622192383;0.0164802064361572;0.206479;1.14342594146729;2.26258993148804;1.34990494146729;2.46906893148804;0.001054;0.007584571838378906;0.019583463668823242;0.00863857183837891;0.0206374636688232;0.203536;1.33526158332825;3.19972252845764;1.53879758332825;3.40325852845764;8760;7984;98;122;7.177628542;161.650393219
185;0.000997;0.0070416927337646484;0.015773296356201172;0.00803869273376465;0.0167702963562012;0.207476;1.15046763420105;2.27836322784424;1.35794363420105;2.48583922784424;0.001142;0.00862574577331543;0.019359111785888672;0.00976774577331543;0.0205011117858887;0.204678;1.34388732910156;3.21908164024353;1.54856532910156;3.42375964024353;8760;7984;98;122;7.185564942;162.650393219
186;0.000995;0.007089853286743164;0.01839303970336914;0.00808485328674316;0.0193880397033691;0.208471;1.15755748748779;2.29675626754761;1.36602848748779;2.50522726754761;0.00103;0.010104179382324219;0.018288612365722656;0.0111341793823242;0.0193186123657227;0.205708;1.35399150848389;3.23737025260925;1.55969950848389;3.44307825260925;8820;7984;98;122;7.1928642;162.664396872
187;0.001008;0.0056955814361572266;0.01157236099243164;0.00670358143615723;0.0125803609924316;0.209479;1.16325306892395;2.30832862854004;1.37273206892395;2.51780762854004;0.001017;0.00823521614074707;0.019382953643798828;0.00925221614074707;0.0203999536437988;0.206725;1.36222672462463;3.25675320625305;1.56895172462463;3.46347820625305;8820;7984;99;122;7.199788992;162.729750918
188;0.001008;0.009203195571899414;0.012342691421508789;0.0102111955718994;0.0133506914215088;0.210487;1.17245626449585;2.32067131996155;1.38294326449585;2.53115831996155;0.001023;0.008453130722045898;0.02150130271911621;0.0094761307220459;0.0225243027191162;0.207748;1.37067985534668;3.27825450897217;1.57842785534668;3.48600250897217;8820;7984;99;122;7.209993405;162.768070765
189;0.000957;0.005906343460083008;0.013342618942260742;0.00686334346008301;0.0142996189422607;0.211444;1.17836260795593;2.33401393890381;1.38980660795593;2.54545793890381;0.001041;0.008150339126586914;0.017611980438232422;0.00919133912658691;0.0186529804382324;0.208789;1.37883019447327;3.2958664894104;1.58761919447327;3.5046554894104;8820;7984;99;122;7.216869419;162.779619045
190;0.000948;0.008812904357910156;0.016280174255371094;0.00976090435791016;0.0172281742553711;0.212392;1.18717551231384;2.35029411315918;1.39956751231384;2.56268611315918;0.001055;0.00795602798461914;0.021167278289794922;0.00901102798461914;0.0222222782897949;0.209844;1.38678622245789;3.3170337677002;1.59663022245789;3.5268777677002;8820;7984;99;123;7.224328582;163.761185919
191;0.001004;0.01066279411315918;0.014253616333007812;0.0116667941131592;0.0152576163330078;0.213396;1.197838306427;2.36454772949219;1.411234306427;2.57794372949219;0.001056;0.00749516487121582;0.018451452255249023;0.00855116487121582;0.019507452255249;0.2109;1.3942813873291;3.33548521995544;1.6051813873291;3.54638521995545;8820;7984;99;123;7.245235634;164.745597137
192;0.000976;0.007559537887573242;0.012462854385375977;0.00853553788757324;0.013438854385376;0.214372;1.20539784431458;2.37701058387756;1.41976984431458;2.59138258387756;0.001057;0.006295204162597656;0.02116227149963379;0.00735220416259766;0.0222192714996338;0.211957;1.4005765914917;3.35664749145508;1.6125335914917;3.56860449145508;8820;7984;99;123;7.276357251;165.727680597
193;0.00097;0.0060787200927734375;0.013462543487548828;0.00704872009277344;0.0144325434875488;0.215342;1.21147656440735;2.39047312736511;1.42681856440735;2.60581512736511;0.001027;0.009373664855957031;0.01747584342956543;0.010400664855957;0.0185028434295654;0.212984;1.40995025634766;3.37412333488464;1.62293425634766;3.58710733488464;8820;7984;99;123;7.283089208;166.710581884
194;0.000955;0.00644373893737793;0.01137685775756836;0.00739873893737793;0.0123318577575684;0.216297;1.21792030334473;2.40184998512268;1.43421730334473;2.61814698512268;0.001042;0.007964134216308594;0.01750922203063965;0.00900613421630859;0.0185512220306396;0.214026;1.41791439056396;3.39163255691528;1.63194039056396;3.60565855691528;8820;7984;99;123;7.293878119;167.694063538
195;0.000892;0.007596731185913086;0.012459039688110352;0.00848873118591309;0.0133510396881104;0.217189;1.22551703453064;2.41430902481079;1.44270603453064;2.63149802481079;0.001121;0.008033514022827148;0.017455101013183594;0.00915451402282715;0.0185761010131836;0.215147;1.42594790458679;3.40908765792847;1.64109490458679;3.62423465792847;8820;7984;99;123;7.301033399;168.678685619
196;0.000924;0.008882761001586914;0.011635780334472656;0.00980676100158691;0.0125597803344727;0.218113;1.23439979553223;2.42594480514526;1.45251279553223;2.64405780514526;0.001083;0.011894464492797852;0.021380901336669922;0.0129774644927979;0.0224639013366699;0.21623;1.43784236907959;3.43046855926514;1.65407236907959;3.64669855926514;8820;7984;100;124;7.310624781;169.678685619
197;0.000933;0.007477760314941406;0.015963315963745117;0.00841076031494141;0.0168963159637451;0.219046;1.24187755584717;2.44190812110901;1.46092355584717;2.66095412110901;0.001054;0.01091623306274414;0.020809412002563477;0.0119702330627441;0.0218634120025635;0.217284;1.44875860214233;3.4512779712677;1.66604260214233;3.6685619712677;8820;7984;100;124;7.321233075;169.718246915
198;0.00102;0.008887767791748047;0.015767812728881836;0.00990776779174805;0.0167878127288818;0.220066;1.25076532363892;2.45767593383789;1.47083132363892;2.67774193383789;0.001051;0.008017778396606445;0.021375179290771484;0.00906877839660645;0.0224261792907715;0.218335;1.45677638053894;3.47265315055847;1.67511138053894;3.69098815055847;8820;7984;100;124;7.330577022;169.753571873
199;0.000929;0.0075588226318359375;0.011678457260131836;0.00848782263183594;0.0126074572601318;0.220995;1.25832414627075;2.46935439109802;1.47931914627075;2.69034939109802;0.001078;0.006352901458740234;0.02190113067626953;0.00743090145874023;0.0229791306762695;0.219413;1.46312928199768;3.49455428123474;1.68254228199768;3.71396728123474;8820;7984;100;124;7.340464643;169.772351999
200;0.000957;0.006140470504760742;0.016356468200683594;0.00709747050476074;0.0173134682006836;0.221952;1.26446461677551;2.48571085929871;1.48641661677551;2.70766285929871;0.001076;0.006842136383056641;0.023328542709350586;0.00791813638305664;0.0244045427093506;0.220489;1.46997141838074;3.51788282394409;1.69046041838074;3.73837182394409;8820;7984;100;124;7.358159975;170.751824553
201;0.000892;0.007600069046020508;0.01786947250366211;0.00849206904602051;0.0187614725036621;0.222844;1.27206468582153;2.50358033180237;1.49490868582153;2.72642433180237;0.001049;0.011332511901855469;0.020967960357666016;0.0123815119018555;0.022016960357666;0.221538;1.48130393028259;3.53885078430176;1.70284193028259;3.76038878430176;8820;7984;100;124;7.378872012;171.746590336
202;0.000909;0.0061571598052978516;0.014971017837524414;0.00706615980529785;0.0158800178375244;0.223753;1.27822184562683;2.51855134963989;1.50197484562683;2.74230434963989;0.001012;0.007351875305175781;0.019793033599853516;0.00836387530517578;0.0208050335998535;0.22255;1.48865580558777;3.55864381790161;1.71120580558777;3.78119381790161;8820;7984;100;124;7.386048496;172.731339618
203;0.000936;0.006162166595458984;0.01676797866821289;0.00709816659545898;0.0177039786682129;0.224689;1.28438401222229;2.53531932830811;1.50907301222229;2.76000832830811;0.001002;0.00641942024230957;0.017535686492919922;0.00742142024230957;0.0185376864929199;0.223552;1.49507522583008;3.57617950439453;1.71862722583008;3.79973150439453;8820;7984;100;125;7.392659269;173.71670282
204;0.000899;0.00768733024597168;0.01447916030883789;0.00858633024597168;0.0153781603088379;0.225588;1.29207134246826;2.54979848861694;1.51765934246826;2.77538648861694;0.001029;0.00917959213256836;0.01754307746887207;0.0102085921325684;0.0185720774688721;0.224581;1.50425481796265;3.5937225818634;1.72883581796265;3.8183035818634;8820;7984;101;125;7.398594126;174.702690412
205;0.000899;0.006765127182006836;0.013979911804199219;0.00766412718200684;0.0148789118041992;0.226487;1.29883646965027;2.56377840042114;1.52532346965027;2.79026540042114;0.001053;0.008124589920043945;0.01991724967956543;0.00917758992004395;0.0209702496795654;0.225634;1.51237940788269;3.61363983154297;1.73801340788269;3.83927383154297;8820;7984;101;125;7.404161902;175.691361408
206;0.000873;0.006186008453369141;0.01590275764465332;0.00705900845336914;0.0167757576446533;0.22736;1.30502247810364;2.5796811580658;1.53238247810364;2.8070411580658;0.000991;0.008133888244628906;0.017780780792236328;0.00912488824462891;0.0187717807922363;0.226625;1.52051329612732;3.63142061233521;1.74713829612732;3.85804561233521;8820;7984;101;125;7.412782215;176.678387891
207;0.000933;0.010747671127319336;0.013731241226196289;0.0116806711273193;0.0146642412261963;0.228293;1.31577014923096;2.59341239929199;1.54406314923096;2.82170539929199;0.001051;0.008063077926635742;0.018504619598388672;0.00911407792663574;0.0195556195983887;0.227676;1.52857637405396;3.64992523193359;1.75625237405395;3.87760123193359;8820;7984;101;125;7.419496112;177.670951049
208;0.000908;0.010222434997558594;0.01564478874206543;0.0111304349975586;0.0165527887420654;0.229201;1.32599258422852;2.60905718803406;1.55519358422852;2.83825818803406;0.001007;0.008416414260864258;0.018162965774536133;0.00942341426086426;0.0191699657745361;0.228683;1.53699278831482;3.66808819770813;1.76567578831482;3.89677119770813;8820;7984;101;125;7.434048876;178.670951049
209;0.000922;0.006547212600708008;0.013562202453613281;0.00746921260070801;0.0144842024536133;0.230123;1.33253979682922;2.62261939048767;1.56266279682922;2.85274239048767;0.001072;0.008153438568115234;0.020740509033203125;0.00922543856811523;0.0218125090332031;0.229755;1.54514622688293;3.68882870674133;1.77490122688293;3.91858370674133;8820;7984;101;125;7.440236305;178.701603552
210;0.000902;0.00767207145690918;0.01360177993774414;0.00857407145690918;0.0145037799377441;0.231025;1.34021186828613;2.63622117042542;1.57123686828613;2.86724617042542;0.001025;0.009272336959838867;0.023388385772705078;0.0102973369598389;0.0244133857727051;0.23078;1.55441856384277;3.71221709251404;1.78519856384277;3.94299709251404;8820;7984;101;126;7.446967122;178.716764491
211;0.000893;0.006500959396362305;0.013656139373779297;0.0073939593963623;0.0145491393737793;0.231918;1.3467128276825;2.64987730979919;1.57863082768249;2.88179530979919;0.001087;0.008184194564819336;0.019970178604125977;0.00927119456481934;0.021057178604126;0.231867;1.56260275840759;3.73218727111816;1.79446975840759;3.96405427111816;8820;7984;101;126;7.455600698;178.723383776
212;0.000932;0.008906841278076172;0.014607667922973633;0.00983884127807617;0.0155396679229736;0.23285;1.35561966896057;2.66448497772217;1.58846966896057;2.89733497772217;0.001029;0.008264303207397461;0.02246832847595215;0.00929330320739746;0.0234973284759521;0.232896;1.57086706161499;3.75465559959412;1.80376306161499;3.98755159959412;8820;7984;101;126;7.466933773;179.717235859
213;0.000927;0.007662296295166016;0.01650714874267578;0.00858929629516602;0.0174341487426758;0.233777;1.36328196525574;2.68099212646484;1.59705896525574;2.91476912646484;0.001032;0.008197784423828125;0.01894974708557129;0.00922978442382812;0.0199817470855713;0.233928;1.57906484603882;3.77360534667969;1.81299284603882;4.00753334667969;8820;7984;102;126;7.475096043;180.707592628
214;0.00088;0.007624626159667969;0.014678001403808594;0.00850462615966797;0.0155580014038086;0.234657;1.37090659141541;2.69567012786865;1.6055635914154;2.93032712786865;0.001011;0.008334159851074219;0.017978906631469727;0.00934515985107422;0.0189899066314697;0.234939;1.58739900588989;3.79158425331116;1.82233800588989;4.02652325331116;8820;7984;102;126;7.482127359;181.7005004
215;0.000923;0.006258249282836914;0.013701677322387695;0.00718124928283691;0.0146246773223877;0.23558;1.37716484069824;2.70937180519104;1.61274484069824;2.94495180519104;0.001032;0.009747505187988281;0.017939329147338867;0.0107795051879883;0.0189713291473389;0.235971;1.59714651107788;3.8095235824585;1.83311751107788;4.0454945824585;8928;7984;102;126;7.495311999;182.691928084
216;0.000896;0.007674217224121094;0.015546321868896484;0.00857021722412109;0.0164423218688965;0.236476;1.38483905792236;2.72491812705994;1.62131505792236;2.96139412705994;0.001049;0.007468700408935547;0.01996445655822754;0.00851770040893555;0.0210134565582275;0.23702;1.60461521148682;3.82948803901672;1.84163521148682;4.06650803901672;8928;7984;102;126;7.51397188;183.682353195
217;0.000901;0.009082317352294922;0.016742467880249023;0.00998331735229492;0.017643467880249;0.237377;1.39392137527466;2.74166059494019;1.63129837527466;2.97903759494019;0.001062;0.0073659420013427734;0.019017457962036133;0.00842794200134277;0.0200794579620361;0.238082;1.61198115348816;3.84850549697876;1.85006315348816;4.08658749697876;8928;7984;102;127;7.521877193;184.673409529
218;0.000916;0.009199142456054688;0.016307353973388672;0.0101151424560547;0.0172233539733887;0.238293;1.40312051773071;2.75796794891357;1.64141351773071;2.99626094891357;0.001035;0.011874675750732422;0.02148151397705078;0.0129096757507324;0.0225165139770508;0.239117;1.62385582923889;3.86998701095581;1.86297282923889;4.10910401095581;8928;7984;102;127;7.528544057;185.66242367
219;0.00091;0.009822845458984375;0.014482975006103516;0.0107328454589844;0.0153929750061035;0.239203;1.4129433631897;2.77245092391968;1.6521463631897;3.01165392391968;0.001041;0.008248567581176758;0.019835710525512695;0.00928956758117676;0.0208767105255127;0.240158;1.63210439682007;3.88982272148132;1.87226239682007;4.12998072148132;8928;7984;102;127;7.536592322;186.660851035
220;0.000902;0.00665593147277832;0.013339996337890625;0.00755793147277832;0.0142419963378906;0.240105;1.41959929466248;2.78579092025757;1.65970429466248;3.02589592025757;0.00103;0.008268594741821289;0.019880056381225586;0.00929859474182129;0.0209100563812256;0.241188;1.64037299156189;3.90970277786255;1.88156099156189;4.15089077786255;8928;7984;102;127;7.550330742;187.650630603
