Iteration;idlv_isd;isd_clasp;isd_wasp;idlv+clasp_isd;idlv+wasp_isd;idlv_isd_tot;clasp_isd_tot;wasp_isd_tot;idlv+clasp_isd_tot;idlv+wasp_isd_tot;idlv_noisd;noisd_clasp;noisd_wasp;idlv+clasp_noisd;idlv+wasp_noisd;idlv_noisd_tot;clasp_noisd_tot;wasp_noisd_tot;idlv+clasp_noisd_tot;idlv+wasp_noisd_tot;isd_vmrss_;noisd_vmrss_;isd_file_size;noisd_file_size
10;0.010803;1.5876619815826416;1.6440773010253906;1.59846498158264;1.65488030102539;75.300688;17.1863007545471;17.8813982009888;92.4869887545471;93.1820862009888;0.013573;2.429567813873291;8.815643787384033;2.44314081387329;8.82921678738403;70.97705;26.6281938552856;96.9094634056091;97.6052438552856;167.886513405609;2155468;1009908;52937;119880
11;0.012115;1.5758776664733887;1.6323561668395996;1.58799266647339;1.6444711668396;75.312803;18.7621784210205;19.5137543678284;94.0749814210205;94.8265573678284;0.014532;2.831712007522583;8.859769821166992;2.84624400752258;8.87430182116699;70.991582;29.4599058628082;105.769233226776;100.451487862808;176.760815226776;2155472;1009908;52935;119889
12;0.012819;1.6812949180603027;1.6681053638458252;1.6941139180603;1.68092436384583;75.325622;20.4434733390808;21.1818597316742;95.7690953390808;96.5074817316742;0.017057;2.7465968132019043;9.713834285736084;2.7636538132019;9.73089128573608;71.008639;32.2065026760101;115.483067512512;103.21514167601;186.491706512512;2155476;1009908;52935;119898
13;0.01318;1.7357852458953857;1.6688158512115479;1.74896524589539;1.68199585121155;75.338802;22.1792585849762;22.8506755828857;97.5180605849762;98.1894775828857;0.018019;2.4611847400665283;8.866397142410278;2.47920374006653;8.88441614241028;71.026658;34.6676874160767;124.349464654922;105.694345416077;195.376122654922;2155476;1009908;52935;119907
14;0.014818;1.655945062637329;1.6804351806640625;1.67076306263733;1.69525318066406;75.35362;23.8352036476135;24.5311107635498;99.1888236476135;99.8847307635498;0.020008;2.459009885787964;8.89729356765747;2.47901788578796;8.91730156765747;71.046666;37.1266973018646;133.24675822258;108.173363301865;204.29342422258;2155480;1009908;52935;119915
15;0.016734;1.6265180110931396;1.6331453323364258;1.64325201109314;1.64987933233643;75.370354;25.4617216587067;26.1642560958862;100.832075658707;101.534610095886;0.022785;2.468939781188965;8.824719667434692;2.49172478118896;8.84750466743469;71.069451;39.5956370830536;142.071477890015;110.665088083054;213.140928890015;2155480;1010232;52958;119945
16;0.046553;1.6714348793029785;1.7017967700958252;1.71798787930298;1.74834977009583;75.416907;27.1331565380096;27.8660528659821;102.55006353801;103.282959865982;0.046171;2.5013256072998047;8.848107814788818;2.5474966072998;8.89427881478882;71.115622;42.0969626903534;150.919585704803;113.212584690353;222.035207704803;2155488;1010232;52960;119961
17;0.036889;1.6642100811004639;1.6928231716156006;1.70109908110046;1.7297121716156;75.453796;28.7973666191101;29.5588760375977;104.25116261911;105.012672037598;0.035304;2.7980363368988037;8.923532724380493;2.8333403368988;8.95883672438049;71.150926;44.8949990272522;159.843118429184;116.045925027252;230.994044429184;2155488;1010232;52962;119978
18;0.0389;1.6813576221466064;1.6861398220062256;1.72025762214661;1.72503982200623;75.492696;30.4787242412567;31.2450158596039;105.971420241257;106.737711859604;0.045031;2.4804937839508057;9.986032009124756;2.52552478395081;10.0310630091248;71.195957;47.375492811203;169.829150438309;118.571449811203;241.025107438309;2155492;1010232;52964;119995
19;0.048269;1.637955904006958;1.642831802368164;1.68622490400696;1.69110080236816;75.540965;32.1166801452637;32.887847661972;107.657645145264;108.428812661972;0.049242;2.4463486671447754;8.871974468231201;2.49559066714478;8.9212164682312;71.245199;49.8218414783478;178.70112490654;121.067040478348;249.94632390654;2155500;1010232;52966;120014
20;0.039533;1.6123621463775635;1.6737470626831055;1.65189514637756;1.71328006268311;75.580498;33.7290422916412;34.5615947246552;109.309540291641;110.142092724655;0.038404;2.47717022895813;8.934797763824463;2.51557422895813;8.97320176382446;71.283603;52.2990117073059;187.635922670364;123.582614707306;258.919525670364;2155500;1010232;52970;120026
21;0.0411;1.6439032554626465;1.6254003047943115;1.68500325546265;1.66650030479431;75.621598;35.3729455471039;36.1869950294495;110.994543547104;111.808593029449;0.044755;2.466390371322632;8.908902883529663;2.51114537132263;8.95365788352966;71.328358;54.7654020786285;196.544825553894;126.093760078629;267.873183553894;2155500;1010232;52968;120040
22;0.043097;1.6028132438659668;1.6607356071472168;1.64591024386597;1.70383260714722;75.664695;36.9757587909698;37.8477306365967;112.64045379097;113.512425636597;0.051841;2.4717655181884766;9.715431213378906;2.52360651818848;9.76727221337891;71.380199;57.237167596817;206.260256767273;128.617366596817;277.640455767273;2155504;1010232;52969;120056
23;0.004335;1.6426568031311035;1.6308257579803467;1.6469918031311;1.63516075798035;75.66903;38.618415594101;39.478556394577;114.287445594101;115.147586394577;0.005327;2.466186046600342;8.948166608810425;2.47151304660034;8.95349360881042;71.385526;59.7033536434174;215.208423376083;131.088879643417;286.593949376083;2155508;1010232;52976;120068
24;0.060519;1.6353838443756104;1.6988811492919922;1.69590284437561;1.75940014929199;75.729549;40.2537994384766;41.177437543869;115.983348438477;116.906986543869;0.06424;2.4675116539001465;8.908231496810913;2.53175165390015;8.97247149681091;71.449766;62.1708652973175;224.116654872894;133.620631297317;295.566420872894;2155512;1010232;53012;120120
25;0.047555;1.615276575088501;1.6256721019744873;1.6628315750885;1.67322710197449;75.777104;41.8690760135651;42.8031096458435;117.646180013565;118.580213645844;0.051299;2.464602470397949;9.738252878189087;2.51590147039795;9.78955187818909;71.501065;64.6354677677155;233.854907751083;136.136532767715;305.355972751083;2155524;1010232;53018;120140
26;0.055175;1.6897192001342773;1.6987175941467285;1.74489420013428;1.75389259414673;75.832279;43.5587952136993;44.5018272399902;119.391074213699;120.33410623999;0.062938;2.5088350772857666;8.871095657348633;2.57177307728577;8.93403365734863;71.564003;67.1443028450012;242.726003408432;138.708305845001;314.290006408432;2155528;1010232;53080;120226
27;0.049889;1.664886474609375;1.6877710819244385;1.71477547460938;1.73766008192444;75.882168;45.2236816883087;46.1895983219147;121.105849688309;122.071766321915;0.046694;2.5295536518096924;8.857627153396606;2.57624765180969;8.90432115339661;71.610697;69.6738564968109;251.583630561829;141.284553496811;323.194327561829;2155544;1010232;53065;120234
28;0.052156;1.6660513877868652;1.6475861072540283;1.71820738778687;1.69974210725403;75.934324;46.8897330760956;47.8371844291687;122.824057076096;123.771508429169;0.061348;2.5079145431518555;8.895631790161133;2.56926254315186;8.95697979016113;71.672045;72.1817710399628;260.47926235199;143.853816039963;332.15130735199;2155548;1010232;53070;120259
29;0.060048;1.657270908355713;1.687065601348877;1.71731890835571;1.74711360134888;75.994372;48.5470039844513;49.5242500305176;124.541375984451;125.518622030518;0.046597;2.5102009773254395;9.719435214996338;2.55679797732544;9.76603221499634;71.718642;74.6919720172882;270.198697566986;146.410614017288;341.917339566986;2155552;1010232;53074;120275
30;0.05287;1.664855718612671;1.6346702575683594;1.71772571861267;1.68754025756836;76.047242;50.211859703064;51.1589202880859;126.259101703064;127.206162288086;0.058497;2.458029270172119;9.046749353408813;2.51652627017212;9.10524635340881;71.777139;77.1500012874603;279.245446920395;148.92714028746;351.022585920395;2155556;1010232;53088;120305
31;0.057701;1.7415132522583008;1.6584298610687256;1.7992142522583;1.71613086106873;76.104943;51.9533729553223;52.8173501491547;128.058315955322;128.922293149155;0.063295;2.5041186809539795;8.9155855178833;2.56741368095398;8.9788805178833;71.840434;79.6541199684143;288.161032438278;151.494553968414;360.001466438278;2155560;1010232;53099;120350
32;0.058992;1.7133252620697021;1.621077299118042;1.7723172620697;1.68006929911804;76.163935;53.666698217392;54.4384274482727;129.830633217392;130.602362448273;0.055135;2.8417234420776367;8.841168403625488;2.89685844207764;8.89630340362549;71.895569;82.4958434104919;297.002200841904;154.391412410492;368.897769841904;2155572;1010496;53110;120414
33;0.060971;1.733262300491333;1.6889734268188477;1.79423330049133;1.74994442681885;76.224906;55.3999605178833;56.1274008750916;131.624866517883;132.352306875092;0.074498;2.4800333976745605;9.555604219436646;2.55453139767456;9.63010221943665;71.970067;84.9758768081665;306.55780506134;156.945943808167;378.52787206134;2155592;1010496;53124;120476
34;0.070615;2.1870434284210205;1.6950066089630127;2.25765842842102;1.76562160896301;76.295521;57.5870039463043;57.8224074840546;133.882524946304;134.117928484055;0.056772;2.4518704414367676;9.80448031425476;2.50864244143677;9.86125231425476;72.026839;87.4277472496033;316.362285375595;159.454586249603;388.389124375595;2155600;1010496;53135;120513
35;0.067543;1.6637041568756104;1.6867904663085938;1.73124715687561;1.75433346630859;76.363064;59.2507081031799;59.5091979503632;135.61377210318;135.872261950363;0.071214;2.500239610671997;9.036518573760986;2.571453610672;9.10773257376099;72.098053;89.9279868602753;325.398803949356;162.026039860275;397.496856949356;2155604;1010496;53170;120608
36;0.067526;1.6808876991271973;1.6869537830352783;1.7484136991272;1.75447978303528;76.43059;60.9315958023071;61.1961517333984;137.362185802307;137.626741733398;0.066116;2.5006155967712402;8.996019124984741;2.56673159677124;9.06213512498474;72.164169;92.4286024570465;334.394823074341;164.592771457046;406.558992074341;2155624;1010496;53167;120686
37;0.068565;1.656430959701538;1.7088875770568848;1.72499595970154;1.77745257705688;76.499155;62.5880267620087;62.9050393104553;139.087181762009;139.404194310455;0.073338;2.4729344844818115;9.759530305862427;2.54627248448181;9.83286830586243;72.237507;94.9015369415283;344.154353380203;167.139043941528;416.391860380203;2155640;1010496;53177;120748
38;0.072223;1.7405409812927246;1.6447689533233643;1.81276398129272;1.71699195332336;76.571378;64.3285677433014;64.5498082637787;140.899945743301;141.121186263779;0.066457;2.5312201976776123;8.892973899841309;2.59767719767761;8.95943089984131;72.303964;97.4327571392059;353.047327280045;169.736721139206;425.351291280045;2155664;1010760;53208;120817
39;0.087015;1.6722941398620605;1.6281461715698242;1.75930913986206;1.71516117156982;76.658393;66.0008618831635;66.1779544353485;142.659254883163;142.836347435349;0.076305;2.531805992126465;9.02962875366211;2.60811099212646;9.10593375366211;72.380269;99.9645631313324;362.076956033707;172.344832131332;434.457225033707;2155680;1010760;53183;120881
40;0.070146;1.6496384143829346;1.6710669994354248;1.71978441438293;1.74121299943542;76.728539;67.6505002975464;67.8490214347839;144.379039297546;144.577560434784;0.061874;2.483009099960327;8.993289709091187;2.54488309996033;9.05516370909119;72.442143;102.447572231293;371.070245742798;174.889715231293;443.512388742798;2155680;1010760;53157;120901
41;0.076751;1.6981377601623535;1.7239127159118652;1.77488876016235;1.80066371591187;76.80529;69.3486380577087;69.5729341506958;146.153928057709;146.378224150696;0.079313;2.5891711711883545;9.003501176834106;2.66848417118835;9.08281417683411;72.521456;105.036743402481;380.073746919632;177.558199402481;452.595202919632;2155684;1010760;53193;120980
42;0.079311;1.658858299255371;1.6798465251922607;1.73816929925537;1.75915752519226;76.884601;71.0074963569641;71.2527806758881;147.892097356964;148.137381675888;0.070869;2.547194004058838;9.150800943374634;2.61806300405884;9.22166994337463;72.592325;107.58393740654;389.224547863007;180.17626240654;461.816872863007;2155700;1010760;53199;121053
43;0.084076;1.6711137294769287;1.6565914154052734;1.75518972947693;1.74066741540527;76.968677;72.678610086441;72.9093720912933;149.647287086441;149.878049091293;0.085529;2.528615713119507;9.922929525375366;2.61414471311951;10.0084585253754;72.677854;110.112553119659;399.147477388382;182.790407119659;471.825331388382;2155728;1010760;53239;121144
44;0.095086;1.612983226776123;1.678499460220337;1.70806922677612;1.77358546022034;77.063763;74.2915933132172;74.5878715515137;151.355356313217;151.651634551514;0.083021;2.5310890674591064;9.082217931747437;2.61411006745911;9.16523893174744;72.760875;112.643642187119;408.229695320129;185.404517187119;480.990570320129;2155748;1011024;53214;121225
45;0.086249;1.6046302318572998;1.6852576732635498;1.6908792318573;1.77150667326355;77.150012;75.8962235450745;76.2731292247772;153.046235545074;153.423141224777;0.078798;2.5244226455688477;9.111675024032593;2.60322064556885;9.19047302403259;72.839673;115.168064832687;417.341370344162;188.007737832687;490.181043344162;2155752;1011024;53221;121321
46;0.092163;1.6567974090576172;1.6884081363677979;1.74896040905762;1.7805711363678;77.242175;77.5530209541321;77.961537361145;154.795195954132;155.203712361145;0.088071;2.573514223098755;8.976570844650269;2.66158522309875;9.06464184465027;72.927744;117.741579055786;426.317941188812;190.669323055786;499.245685188812;2155768;1011024;53257;121422
47;0.092211;1.6761250495910645;1.6649227142333984;1.76833604959106;1.7571337142334;77.334386;79.2291460037231;79.6264600753784;156.563532003723;156.960846075378;0.082349;2.5670113563537598;9.009911298751831;2.64936035635376;9.09226029875183;73.010093;120.30859041214;435.327852487564;193.31868341214;508.337945487564;2155800;1011024;53225;121473
48;0.090402;1.6512258052825928;1.7169616222381592;1.74162780528259;1.80736362223816;77.424788;80.8803718090057;81.3434216976166;158.305159809006;158.768209697617;0.092332;2.5692832469940186;9.047076940536499;2.66161524699402;9.1394089405365;73.102425;122.877873659134;444.374929428101;195.980298659134;517.477354428101;2155800;1011024;53225;121556
49;0.109326;1.6465773582458496;1.679816484451294;1.75590335824585;1.78914248445129;77.534114;82.5269491672516;83.0232381820679;160.061063167252;160.557352182068;0.087667;2.5744404792785645;8.891950130462646;2.66210747927856;8.97961713046265;73.190092;125.452314138412;453.266879558563;198.642406138412;526.456971558563;2155836;1011288;53258;121671
50;0.094436;1.687868356704712;1.7098166942596436;1.78230435670471;1.80425269425964;77.62855;84.2148175239563;84.7330548763275;161.843367523956;162.361604876328;0.094321;2.604551076889038;8.993255853652954;2.69887207688904;9.08757685365295;73.284413;128.056865215302;462.260135412216;201.341278215302;535.544548412216;2155840;1011288;53227;121737
51;0.096403;1.6333518028259277;1.6862807273864746;1.72975480282593;1.78268372738647;77.724953;85.8481693267822;86.419335603714;163.573122326782;164.144288603714;0.087344;2.548872709274292;8.952910900115967;2.63621670927429;9.04025490011597;73.371757;130.605737924576;471.213046312332;203.977494924576;544.584803312332;2155852;1011288;53226;121789
52;0.098603;1.6766977310180664;1.7176103591918945;1.77530073101807;1.81621335919189;77.823556;87.5248670578003;88.1369459629059;165.3484230578;165.960501962906;0.092034;2.5890936851501465;9.042221069335938;2.68112768515015;9.13425506933594;73.463791;133.194831609726;480.255267381668;206.658622609726;553.719058381668;2155864;1011288;53225;121868
53;0.101317;1.6602146625518799;1.6665675640106201;1.76153166255188;1.76788456401062;77.924873;89.1850817203522;89.8035135269165;167.109954720352;167.728386526917;0.098108;2.5336978435516357;9.150076627731323;2.63180584355164;9.24818462773132;73.561899;135.728529453278;489.405344009399;209.290428453278;562.9672430094;2155892;1011288;53224;121963
54;0.111105;1.6244125366210938;1.6680066585540771;1.73551753662109;1.77911165855408;78.035978;90.8094942569733;91.4715201854706;168.845472256973;169.507498185471;0.09464;2.536275863647461;9.052789211273193;2.63091586364746;9.14742921127319;73.656539;138.264805316925;498.458133220673;211.921344316925;572.114672220673;2155912;1011288;53223;122038
55;0.1033;1.6435282230377197;1.7170162200927734;1.74682822303772;1.82031622009277;78.139278;92.453022480011;93.1885364055634;170.592300480011;171.327814405563;0.100122;2.588249444961548;9.101952075958252;2.68837144496155;9.20207407595825;73.756661;140.853054761887;507.560085296631;214.609715761887;581.316746296631;2155916;1011552;53223;122106
56;0.101727;1.693556308746338;1.7255635261535645;1.79528330874634;1.82729052615356;78.241005;94.1465787887573;94.9140999317169;172.387583788757;173.155104931717;0.093459;2.5813825130462646;9.109810829162598;2.67484151304626;9.2032698291626;73.85012;143.434437274933;516.669896125793;217.284557274933;590.520016125794;2155924;1011552;53223;122182
57;0.101684;1.6434423923492432;1.6669626235961914;1.74512639234924;1.76864662359619;78.342689;95.7900211811066;96.5810625553131;174.132710181107;174.923751555313;0.088192;2.5951220989227295;9.095647811889648;2.68331409892273;9.18383981188965;73.938312;146.029559373856;525.765543937683;219.967871373856;599.703855937684;2155940;1011552;53189;122241
58;0.098193;1.6538405418395996;1.6855318546295166;1.7520335418396;1.78372485462952;78.440882;97.4438617229462;98.2665944099426;175.884743722946;176.707476409943;0.089105;2.5860910415649414;9.017451524734497;2.67519604156494;9.1065565247345;74.027417;148.615650415421;534.782995462418;222.643067415421;608.810412462418;2155952;1011552;53188;122281
59;0.109603;1.654778003692627;1.6742768287658691;1.76438100369263;1.78387982876587;78.550485;99.0986397266388;99.9408712387085;177.649124726639;178.491356238709;0.089287;2.5819058418273926;9.055488109588623;2.67119284182739;9.14477510958862;74.116704;151.197556257248;543.838483572006;225.314260257248;617.955187572007;2155972;1011552;53187;122337
60;0.10792;1.6602239608764648;1.685288906097412;1.76814396087646;1.79320890609741;78.658405;100.758863687515;101.626160144806;179.417268687515;180.284565144806;0.091632;2.5734877586364746;9.125396013259888;2.66511975863647;9.21702801325989;74.208336;153.771044015884;552.963879585266;227.979380015884;627.172215585267;2155972;1011552;53187;122378
61;0.097011;1.645087480545044;1.669144630432129;1.74209848054504;1.76615563043213;78.755416;102.40395116806;103.295304775238;181.15936716806;182.050720775238;0.086613;2.9158151149749756;9.015586853027344;3.00242811497498;9.10219985302734;74.294949;156.686859130859;561.979466438293;230.981808130859;636.274415438294;2155980;1011552;53188;122425
62;0.094347;1.6765742301940918;1.7222988605499268;1.77092123019409;1.81664586054993;78.849763;104.080525398254;105.017603635788;182.930288398254;183.867366635788;0.086671;2.6449122428894043;9.132269620895386;2.7315832428894;9.21894062089539;74.38162;159.331771373749;571.111736059189;233.713391373749;645.493356059189;2155988;1011552;53190;122456
63;0.10103;1.6503593921661377;1.6495237350463867;1.75138939216614;1.75055373504639;78.950793;105.730884790421;106.667127370834;184.681677790421;185.617920370834;0.087567;2.5941574573516846;9.16677713394165;2.68172445735168;9.25434413394165;74.469187;161.9259288311;580.27851319313;236.3951158311;654.747700193131;2155996;1011552;53192;122519
64;0.107217;1.7214610576629639;1.7121961116790771;1.82867805766296;1.81941311167908;79.05801;107.452345848083;108.379323482513;186.510355848084;187.437333482514;0.088926;2.6170570850372314;10.036734342575073;2.70598308503723;10.1256603425751;74.558113;164.542985916138;590.315247535706;239.101098916138;664.873360535706;2156016;1011816;53193;122562
65;0.10336;1.6188061237335205;1.6676445007324219;1.72216612373352;1.77100450073242;79.16137;109.071151971817;110.046967983246;188.232521971817;189.208337983246;0.099392;2.5975022315979004;9.15027666091919;2.6968942315979;9.24966866091919;74.657505;167.140488147736;599.465524196625;241.797993147736;674.123029196625;2156016;1011816;53235;122654
66;0.107525;1.6401996612548828;1.6619384288787842;1.74772466125488;1.76946342887878;79.268895;110.711351633072;111.708906412125;189.980246633072;190.977801412125;0.100908;2.5962235927581787;9.993156433105469;2.69713159275818;10.0940644331055;74.758413;169.736711740494;609.45868062973;244.495124740494;684.217093629731;2156036;1011816;53276;122772
67;0.10939;1.6399822235107422;1.6683433055877686;1.74937222351074;1.77773330558777;79.378285;112.351333856583;113.377249717712;191.729618856583;192.755534717712;0.102416;2.5896198749542236;9.12555193901062;2.69203587495422;9.22796793901062;74.860829;172.326331615448;618.584232568741;247.187160615448;693.445061568741;2156060;1011816;53241;122860
68;0.109382;1.630159616470337;1.7340915203094482;1.73954161647034;1.84347352030945;79.487667;113.981493473053;115.111341238022;193.469160473053;194.599008238022;0.102563;2.665091037750244;9.179028511047363;2.76765403775024;9.28159151104736;74.963392;174.991422653198;627.763261079788;249.954814653198;702.726653079789;2156096;1011816;53244;122951
69;0.119225;1.643843650817871;1.7223279476165771;1.76306865081787;1.84155294761658;79.606892;115.625337123871;116.833669185638;195.232229123871;196.440561185639;0.100591;2.679497718811035;9.140982151031494;2.78008871881104;9.24157315103149;75.063983;177.670920372009;636.90424323082;252.734903372009;711.96822623082;2156104;1012080;53246;123004
70;0.110111;1.6751832962036133;1.7274260520935059;1.78529429620361;1.83753705209351;79.717003;117.300520420074;118.561095237732;197.017523420075;198.278098237732;0.106844;2.652492046356201;9.118219137191772;2.7593360463562;9.22506313719177;75.170827;180.323412418365;646.022462368011;255.494239418366;721.193289368012;2156108;1012080;53248;123116
71;0.114205;1.6852986812591553;1.6861701011657715;1.79950368125916;1.80037510116577;79.831208;118.985819101334;120.247265338898;198.817027101334;200.078473338898;0.107899;2.627206325531006;9.226274728775024;2.73510532553101;9.33417372877502;75.278726;182.950618743896;655.248737096786;258.229344743896;730.527463096787;2156128;1012080;53295;123249
72;0.113825;1.65156888961792;1.7014517784118652;1.76539388961792;1.81527677841187;79.945033;120.637387990952;121.94871711731;200.582420990952;201.89375011731;0.107015;2.681220769882202;9.153400182723999;2.7882357698822;9.260415182724;75.385741;185.631839513779;664.40213727951;261.017580513779;739.787878279511;2156156;1012080;53254;123350
73;0.119504;1.643310546875;1.7192020416259766;1.762814546875;1.83870604162598;80.064537;122.280698537827;123.667919158936;202.345235537827;203.732456158936;0.11052;2.703995704650879;9.088332176208496;2.81451570465088;9.1988521762085;75.496261;188.33583521843;673.490469455719;263.83209621843;748.98673045572;2156176;1012344;53256;123464
74;0.138082;1.6736891269683838;1.7032675743103027;1.81177112696838;1.8413495743103;80.202619;123.954387664795;125.371186733246;204.157006664795;205.573805733246;0.114683;2.71535587310791;9.219961643218994;2.83003887310791;9.33464464321899;75.610944;191.051191091537;682.710431098938;266.662135091537;758.321375098939;2156228;1012344;53313;123627
75;0.118216;1.7192070484161377;1.6721460819244385;1.83742304841614;1.79036208192444;80.320835;125.673594713211;127.04333281517;205.994429713211;207.36416781517;0.1215;2.684434175491333;9.207166910171509;2.80593417549133;9.32866691017151;75.732444;193.735625267029;691.917598009109;269.468069267029;767.65004200911;2156232;1012344;53241;123723
76;0.120069;1.6976213455200195;1.6798655986785889;1.81769034552002;1.79993459867859;80.440904;127.371216058731;128.723198413849;207.812120058731;209.164102413849;0.11431;2.7444050312042236;9.194201231002808;2.85871503120422;9.30851123100281;75.846754;196.480030298233;701.111799240112;272.326784298233;776.958553240113;2156252;1012344;53242;123813
77;0.123408;1.6271193027496338;1.838827133178711;1.75052730274963;1.96223513317871;80.564312;128.998335361481;130.562025547028;209.562647361481;211.126337547028;0.115451;2.7335057258605957;9.18913197517395;2.8489567258606;9.30458297517395;75.962205;199.213536024094;710.300931215286;275.175741024094;786.263136215287;2156268;1012608;53242;123925
78;0.123942;1.644270658493042;1.690882921218872;1.76821265849304;1.81482492121887;80.688254;130.642606019974;132.252908468246;211.330860019974;212.941162468247;0.116615;2.6772301197052;9.228277206420898;2.7938451197052;9.3448922064209;76.07882;201.890766143799;719.529208421707;277.969586143799;795.608028421708;2156292;1012608;53244;124018
79;0.13494;1.6211576461791992;1.6600232124328613;1.7560976461792;1.79496321243286;80.823194;132.263763666153;133.912931680679;213.086957666153;214.736125680679;0.118644;2.603212356567383;9.273009300231934;2.72185635656738;9.39165330023193;76.197464;204.493978500366;728.802217721939;280.691442500366;804.99968172194;2156328;1012608;53245;124114
80;0.127398;1.6606650352478027;1.6857483386993408;1.7880630352478;1.81314633869934;80.950592;133.924428701401;135.598680019379;214.875020701401;216.549272019379;0.116812;2.917804002761841;10.041586875915527;3.03461600276184;10.1583988759155;76.314276;207.411782503128;738.843804597855;283.726058503128;815.158080597855;2156328;1012608;53249;124213
81;0.127832;1.6574416160583496;1.7336976528167725;1.78527361605835;1.86152965281677;81.078424;135.581870317459;137.332377672195;216.660294317459;218.410801672196;0.116027;2.705073356628418;9.23561954498291;2.82110035662842;9.35164654498291;76.430303;210.116855859756;748.079424142838;286.547158859757;824.509727142838;2156348;1012872;53252;124294
82;0.129555;1.6850619316101074;1.717134952545166;1.81461693161011;1.84668995254517;81.207979;137.266932249069;139.049512624741;218.474911249069;220.257491624741;0.120921;2.690838098526001;9.274940013885498;2.811759098526;9.3958610138855;76.551224;212.807693958282;757.354364156723;289.358917958283;833.905588156724;2156364;1012872;53309;124430
83;0.129943;1.6095149517059326;1.6262669563293457;1.73945795170593;1.75620995632935;81.337922;138.876447200775;140.67577958107;220.214369200775;222.01370158107;0.122768;2.686079740524292;9.202645540237427;2.80884774052429;9.32541354023743;76.673992;215.493773698807;766.55700969696;292.167765698807;843.231001696961;2156404;1012872;53247;124503
