Iteration;idlv_isd;isd_clasp;isd_wasp;idlv+clasp_isd;idlv+wasp_isd;idlv_isd_tot;clasp_isd_tot;wasp_isd_tot;idlv+clasp_isd_tot;idlv+wasp_isd_tot;idlv_noisd;noisd_clasp;noisd_wasp;idlv+clasp_noisd;idlv+wasp_noisd;idlv_noisd_tot;clasp_noisd_tot;wasp_noisd_tot;idlv+clasp_noisd_tot;idlv+wasp_noisd_tot;isd_vmrss_;noisd_vmrss_;isd_file_size;noisd_file_size
10;0.004866;0.5951800346374512;0.5728020668029785;0.600046034637451;0.577668066802979;17.150331;5.90930390357971;6.80850601196289;23.0596349035797;23.9588370119629;0.005988;0.791327714920044;3.478421211242676;0.797315714920044;3.48440921124268;16.109999;9.29299020767212;38.7280895709991;25.4029892076721;54.8380885709991;679012;357520;14867;34007
11;0.005813;0.5127007961273193;0.5831830501556396;0.518513796127319;0.58899605015564;17.156144;6.42200469970703;7.39168906211853;23.578148699707;24.5478330621185;0.007035;0.7887396812438965;3.4815316200256348;0.795774681243896;3.48856662002563;16.117034;10.081729888916;42.2096211910248;26.198763888916;58.3266551910248;679012;357520;14866;34010
12;0.006299;0.6117963790893555;0.5786371231079102;0.618095379089356;0.58493612310791;17.162443;7.03380107879639;7.97032618522644;24.1962440787964;25.1327691852264;0.0087;0.8888428211212158;3.5166516304016113;0.897542821121216;3.52535163040161;16.125734;10.9705727100372;45.7262728214264;27.0963067100372;61.8520068214264;679012;357520;14866;34013
13;0.005729;0.5541307926177979;0.7197794914245605;0.559859792617798;0.725508491424561;17.168172;7.58793187141418;8.690105676651;24.7561038714142;25.858277676651;0.009306;0.7962210178375244;3.470388650894165;0.805527017837524;3.47969465089417;16.13504;11.7667937278748;49.1966614723206;27.9018337278748;65.3317014723205;679012;357520;14866;34016
14;0.005891;0.5588424205780029;0.5795199871063232;0.564733420578003;0.585410987106323;17.174063;8.14677429199219;9.26962566375732;25.3208372919922;26.4436886637573;0.009423;0.7837023735046387;3.4964635372161865;0.793125373504639;3.50588653721619;16.144463;12.5504961013794;52.6931250095367;28.6949591013794;68.8375880095367;679016;357520;14865;34018
15;0.006994;0.6127824783325195;0.7155663967132568;0.619776478332519;0.722560396713257;17.181057;8.75955677032471;9.98519206047058;25.9406137703247;27.1662490604706;0.010365;0.8212966918945312;3.4975123405456543;0.831661691894531;3.50787734054565;16.154828;13.3717927932739;56.1906373500824;29.5266207932739;72.3454653500824;679016;357520;14871;34024
16;0.014318;0.5327024459838867;0.5858569145202637;0.547020445983887;0.600174914520264;17.195375;9.29225921630859;10.5710489749908;26.4876342163086;27.7664239749908;0.018601;0.8928694725036621;3.478811025619507;0.911470472503662;3.49741202561951;16.173429;14.2646622657776;59.6694483757019;30.4380912657776;75.8428773757019;679020;357520;14871;34028
17;0.013903;0.539839506149292;0.5739972591400146;0.553742506149292;0.587900259140015;17.209278;9.83209872245789;11.1450462341309;27.0413767224579;28.3543242341309;0.019463;0.879448652267456;3.4624204635620117;0.898911652267456;3.48188346356201;16.192892;15.144110918045;63.1318688392639;31.337002918045;79.3247608392639;679020;357520;14872;34032
18;0.01454;0.5362660884857178;0.5842056274414062;0.550806088485718;0.598745627441406;17.223818;10.3683648109436;11.7292518615723;27.5921828109436;28.9530698615723;0.020053;0.9057092666625977;3.481797695159912;0.925762266662598;3.50185069515991;16.212945;16.0498201847076;66.6136665344238;32.2627651847076;82.8266115344238;679020;357520;14873;34037
19;0.018614;0.5357985496520996;0.5718073844909668;0.5544125496521;0.590421384490967;17.242432;10.9041633605957;12.3010592460632;28.1465953605957;29.5434912460632;0.020457;0.7888851165771484;3.4897425174713135;0.809342116577148;3.51019951747131;16.233402;16.8387053012848;70.1034090518951;33.0721073012848;86.3368110518951;679020;357520;14874;34041
20;0.015034;0.5308575630187988;0.5814580917358398;0.545891563018799;0.59649209173584;17.257466;11.4350209236145;12.8825173377991;28.6924869236145;30.1399833377991;0.021073;0.886836051940918;3.49273419380188;0.907909051940918;3.51380719380188;16.254475;17.7255413532257;73.596143245697;33.9800163532257;89.850618245697;679020;357520;14874;34042
21;0.015614;0.5262930393218994;0.5772697925567627;0.541907039321899;0.592883792556763;17.27308;11.9613139629364;13.4597871303558;29.2343939629364;30.7328671303558;0.021954;0.8900763988494873;3.513805389404297;0.912030398849487;3.5357593894043;16.276429;18.6156177520752;77.1099486351013;34.8920467520752;93.3863776351013;679020;357520;14875;34046
22;0.016203;0.5279338359832764;0.7214133739471436;0.544136835983276;0.737616373947144;17.289283;12.4892477989197;14.181200504303;29.7785307989197;31.470483504303;0.022418;0.8072254657745361;3.435715436935425;0.829643465774536;3.45813343693542;16.298847;19.4228432178497;80.5456640720367;35.7216902178497;96.8445110720367;679020;357520;14875;34051
23;0.001915;0.5297343730926514;0.7229325771331787;0.531649373092651;0.724847577133179;17.291198;13.0189821720123;14.9041330814362;30.3101801720123;32.1953310814362;0.003899;0.8869707584381104;3.4954919815063477;0.89086975843811;3.49939098150635;16.302746;20.3098139762878;84.0411560535431;36.6125599762878;100.343902053543;679024;357520;14877;34053
24;0.018767;0.5414044857025146;0.5820822715759277;0.560171485702515;0.600849271575928;17.309965;13.5603866577148;15.4862153530121;30.8703516577148;32.7961803530121;0.024065;0.7897989749908447;3.4909214973449707;0.813863974990845;3.51498649734497;16.326811;21.0996129512787;87.5320775508881;37.4264239512787;103.858888550888;679024;357520;14886;34066
25;0.01821;0.607978343963623;0.5746769905090332;0.626188343963623;0.592886990509033;17.328175;14.1683650016785;16.0608923435211;31.4965400016785;33.3890673435211;0.01952;0.7790014743804932;3.4680464267730713;0.798521474380493;3.48756642677307;16.346331;21.8786144256592;91.0001239776611;38.2249454256592;107.346454977661;679028;357520;14889;34073
26;0.020034;0.6274936199188232;0.5822429656982422;0.647527619918823;0.602276965698242;17.348209;14.7958586215973;16.6431353092194;32.1440676215973;33.9913443092194;0.025582;0.9156129360198975;3.4985945224761963;0.941194936019898;3.5241765224762;16.371913;22.7942273616791;94.4987185001373;39.1661403616791;110.870631500137;679028;357520;14904;34095
27;0.018135;0.552161455154419;0.5792334079742432;0.570296455154419;0.597368407974243;17.366344;15.3480200767517;17.2223687171936;32.7143640767517;34.5887127171936;0.022611;0.811506986618042;3.484029531478882;0.834117986618042;3.50664053147888;16.394524;23.6057343482971;97.9827480316162;40.0002583482971;114.377272031616;679028;357520;14900;34097
28;0.018774;0.5360453128814697;0.7290463447570801;0.55481931288147;0.74782034475708;17.385118;15.8840653896332;17.9514150619507;33.2691833896332;35.3365330619507;0.024606;0.7966403961181641;3.4637579917907715;0.821246396118164;3.48836399179077;16.41913;24.4023747444153;101.446506023407;40.8215047444153;117.865636023407;679028;357520;14903;34105
29;0.01873;0.5261595249176025;0.5809707641601562;0.544889524917603;0.599700764160156;17.403848;16.4102249145508;18.5323858261108;33.8140729145508;35.9362338261108;0.017531;0.7942414283752441;3.4935338497161865;0.811772428375244;3.51106484971619;16.436661;25.1966161727905;104.940039873123;41.6332771727905;121.376700873123;679028;357520;14905;34112
30;0.020125;0.533071756362915;0.5796358585357666;0.553196756362915;0.599760858535767;17.423973;16.9432966709137;19.1120216846466;34.3672696709137;36.5359946846466;0.021802;0.7914915084838867;3.501654863357544;0.813293508483887;3.52345686335754;16.458463;25.9881076812744;108.441694736481;42.4465706812744;124.900157736481;679040;357520;14911;34121
31;0.02119;0.5514919757843018;0.5869350433349609;0.572681975784302;0.608125043334961;17.445163;17.494788646698;19.6989567279816;34.939951646698;37.1441197279816;0.028088;0.8124563694000244;3.5048999786376953;0.840544369400024;3.5329879786377;16.486551;26.8005640506744;111.946594715118;43.2871150506744;128.433145715118;679040;357520;14917;34140
32;0.022327;0.5484888553619385;0.5879645347595215;0.570815855361938;0.610291534759521;17.46749;18.0432775020599;20.2869212627411;35.5107675020599;37.7544112627411;0.021929;0.8179514408111572;3.501865863800049;0.839880440811157;3.52379486380005;16.50848;27.6185154914856;115.448460578918;44.1269954914856;131.956940578918;679040;357520;14923;34163
33;0.023734;0.5538465976715088;0.5885360240936279;0.577580597671509;0.612270024093628;17.491224;18.5971240997314;20.8754572868347;36.0883480997314;38.3666812868347;0.028706;0.8238396644592285;3.5378289222717285;0.852545664459229;3.56653492227173;16.537186;28.4423551559448;118.98628950119;44.9795411559448;135.52347550119;679052;357520;14931;34189
34;0.023485;0.522688627243042;0.5833311080932617;0.546173627243042;0.606816108093262;17.514709;19.1198127269745;21.458788394928;36.6345217269745;38.973497394928;0.028964;0.8081774711608887;3.446259021759033;0.837141471160889;3.47522302175903;16.56615;29.2505326271057;122.432548522949;45.8166826271057;138.998698522949;679056;357520;14937;34205
35;0.025747;0.5404069423675537;0.595022439956665;0.566153942367554;0.620769439956665;17.540456;19.660219669342;22.0538108348846;37.200675669342;39.5942668348846;0.025691;0.8064379692077637;3.45169997215271;0.832128969207764;3.47739097215271;16.591841;30.0569705963135;125.884248495102;46.6488115963135;142.476089495102;679064;357520;14956;34246
36;0.030869;0.5384540557861328;0.7317497730255127;0.569323055786133;0.762618773025513;17.571325;20.1986737251282;22.7855606079102;37.7699987251282;40.3568856079102;0.031099;0.8124194145202637;3.5344715118408203;0.843518414520264;3.56557051184082;16.62294;30.8693900108337;129.418720006943;47.4923300108337;146.041660006943;679076;357520;14957;34279
37;0.027825;0.5322310924530029;0.5914828777313232;0.560056092453003;0.619307877731323;17.59915;20.7309048175812;23.3770434856415;38.3300548175812;40.9761934856415;0.024743;0.8191385269165039;3.4899065494537354;0.843881526916504;3.51464954945374;16.647683;31.6885285377502;132.908626556396;48.3362115377502;149.556309556396;679076;357520;14963;34310
38;0.027947;0.5386247634887695;0.584808349609375;0.566571763488769;0.612755349609375;17.627097;21.2695295810699;23.9618518352509;38.8966265810699;41.5889488352508;0.031929;0.8412420749664307;3.5347864627838135;0.873171074966431;3.56671546278381;16.679612;32.5297706127167;136.44341301918;49.2093826127167;153.12302501918;679088;357520;14979;34342
39;0.028173;0.5439836978912354;0.5911028385162354;0.572156697891235;0.619275838516235;17.65527;21.8135132789612;24.5529546737671;39.4687832789612;42.2082246737671;0.040717;0.8444657325744629;3.5014333724975586;0.885182732574463;3.54215037249756;16.720329;33.3742363452911;139.944846391678;50.0945653452911;156.665175391678;679088;357784;14966;34370
40;0.026356;0.5303692817687988;0.5878779888153076;0.556725281768799;0.614233988815308;17.681626;22.34388256073;25.1408326625824;40.02550856073;42.8224586625824;0.024796;0.8239569664001465;3.5096940994262695;0.848752966400147;3.53449009942627;16.745125;34.1981933116913;143.454540491104;50.9433183116913;160.199665491104;679088;357784;14952;34374
41;0.029647;0.6273837089538574;0.7347109317779541;0.657030708953857;0.764357931777954;17.711273;22.9712662696838;25.8755435943604;40.6825392696838;43.5868165943603;0.031903;0.9502723217010498;3.50752592086792;0.98217532170105;3.53942892086792;16.777028;35.1484656333923;146.962066411972;51.9254936333923;163.739094411972;679088;357784;14971;34408
42;0.030656;0.5636568069458008;0.5839576721191406;0.594312806945801;0.614613672119141;17.741929;23.5349230766296;26.4595012664795;41.2768520766296;44.2014302664795;0.034114;0.8498754501342773;3.53286075592041;0.883989450134277;3.56697475592041;16.811142;35.9983410835266;150.494927167892;52.8094830835266;167.306069167892;679108;357784;14975;34443
43;0.032303;0.5345125198364258;0.5890359878540039;0.566815519836426;0.621338987854004;17.774232;24.0694355964661;27.0485372543335;41.8436675964661;44.8227692543335;0.030439;0.8205435276031494;3.532942295074463;0.850982527603149;3.56338129507446;16.841581;36.8188846111298;154.027869462967;53.6604656111298;170.869450462967;679108;357784;14996;34484
44;0.032865;0.5354070663452148;0.5952091217041016;0.568272066345215;0.628074121704102;17.807097;24.6048426628113;27.6437463760376;42.4119396628113;45.4508433760376;0.036026;0.9329721927642822;4.037393093109131;0.968998192764282;4.07341909310913;16.877607;37.751856803894;158.065262556076;54.629463803894;174.942869556076;679128;357784;14983;34523
45;0.034358;0.5352356433868408;0.5894408226013184;0.569593643386841;0.623798822601318;17.841455;25.1400783061981;28.2331871986389;42.9815333061981;46.0746421986389;0.032337;0.9704375267028809;3.5262303352355957;1.00277452670288;3.5585673352356;16.909944;38.7222943305969;161.591492891312;55.6322383305969;178.501436891312;679128;357784;14986;34564
46;0.035059;0.5345385074615479;0.7298345565795898;0.569597507461548;0.76489355657959;17.876514;25.6746168136597;28.9630217552185;43.5511308136597;46.8395357552185;0.036889;0.8241195678710938;3.5353450775146484;0.861008567871094;3.57223407751465;16.946833;39.546413898468;165.126837968826;56.493246898468;182.073670968826;679128;357784;15003;34613
47;0.038156;0.5488061904907227;0.5852534770965576;0.586962190490723;0.623409477096558;17.91467;26.2234230041504;29.5482752323151;44.1380930041504;47.4629452323151;0.03711;0.8431098461151123;3.536147356033325;0.880219846115112;3.57325735603333;16.983943;40.3895237445831;168.66298532486;57.3734667445831;185.64692832486;679156;357784;14987;34635
48;0.035694;0.5322189331054688;0.5709912776947021;0.567912933105469;0.606685277694702;17.950364;26.7556419372559;30.1192665100098;44.7060059372558;48.0696305100098;0.033184;0.8146700859069824;4.2209694385528564;0.847854085906982;4.25415343855286;17.017127;41.2041938304901;172.883954763412;58.2213208304901;189.901081763412;679156;357784;14986;34671
49;0.037832;0.5319211483001709;0.5930051803588867;0.569753148300171;0.630837180358887;17.988196;27.287563085556;30.7122716903687;45.275759085556;48.7004676903686;0.039285;0.9407050609588623;3.540710687637329;0.979990060958862;3.57999568763733;17.056412;42.144898891449;176.42466545105;59.201310891449;193.48107745105;679156;357784;15000;34720
50;0.036327;0.5531599521636963;0.5928707122802734;0.589486952163696;0.629197712280273;18.024523;27.8407230377197;31.3051424026489;45.8652460377197;49.3296654026489;0.036368;0.8411986827850342;3.545452117919922;0.877566682785034;3.58182011791992;17.09278;42.986097574234;179.97011756897;60.078877574234;197.06289756897;679176;358048;14985;34748
51;0.036471;0.5400853157043457;0.591271162033081;0.576556315704346;0.627742162033081;18.060994;28.3808083534241;31.896413564682;46.4418023534241;49.957407564682;0.039935;0.8353583812713623;3.5483007431030273;0.875293381271362;3.58823574310303;17.132715;43.8214559555054;183.518418312073;60.9541709555054;200.651133312073;679176;358048;14985;34767
52;0.038499;0.5309374332427979;0.5883662700653076;0.569436433242798;0.626865270065308;18.099493;28.9117457866669;32.4847798347473;47.0112387866669;50.5842728347473;0.041235;0.9322006702423096;3.524775981903076;0.97343567024231;3.56601098190308;17.17395;44.7536566257477;187.043194293976;61.9276066257477;204.217144293976;679176;358048;14983;34797
53;0.043145;0.6353054046630859;0.5847532749176025;0.678450404663086;0.627898274917603;18.142638;29.54705119133;33.0695331096649;47.6896891913299;51.2121711096649;0.041077;0.8413748741149902;3.5534920692443848;0.88245187411499;3.59456906924438;17.215027;45.5950314998627;190.59668636322;62.8100584998627;207.81171336322;679200;358048;14981;34831
54;0.038611;0.541165828704834;0.5915012359619141;0.579776828704834;0.630112235961914;18.181249;30.0882170200348;33.6610343456268;48.2694660200348;51.8422833456268;0.03844;0.8320231437683105;3.5658609867095947;0.870463143768311;3.60430098670959;17.253467;46.427054643631;194.16254734993;63.680521643631;211.41601434993;679200;358048;14980;34860
55;0.038268;0.5313739776611328;0.7434597015380859;0.569641977661133;0.781727701538086;18.219517;30.6195909976959;34.4044940471649;48.8391079976959;52.6240110471649;0.041629;0.8257930278778076;3.566718339920044;0.867422027877808;3.60834733992004;17.295096;47.2528476715088;197.72926568985;64.5479436715088;215.02436168985;679200;358048;14980;34880
56;0.038357;0.5396912097930908;0.7289371490478516;0.578048209793091;0.767294149047852;18.257874;31.159282207489;35.1334311962128;49.417156207489;53.3913051962128;0.036746;0.8357229232788086;4.220952987670898;0.872468923278809;4.2576989876709;17.331842;48.0885705947876;201.950218677521;65.4204125947876;219.282060677521;679200;358048;14979;34906
57;0.03738;0.5419278144836426;0.7257115840911865;0.579307814483643;0.763091584091186;18.295254;31.7012100219727;35.859142780304;49.9964640219726;54.1543967803039;0.033307;0.8385894298553467;3.587190866470337;0.871896429855347;3.62049786647034;17.365149;48.9271600246429;205.537409543991;66.2923090246429;222.902558543991;679200;358048;14967;34925
58;0.036704;0.5299515724182129;0.5818793773651123;0.566655572418213;0.618583377365112;18.331958;32.2311615943909;36.4410221576691;50.5631195943909;54.7729801576691;0.033297;0.8346292972564697;3.6067662239074707;0.86792629725647;3.64006322390747;17.398446;49.7617893218994;209.144175767899;67.1602353218994;226.542621767899;679200;358048;14966;34940
59;0.037783;0.5267071723937988;0.5904855728149414;0.564490172393799;0.628268572814941;18.369741;32.7578687667847;37.031507730484;51.1276097667847;55.401248730484;0.033907;0.9589550495147705;3.557936668395996;0.99286204951477;3.591843668396;17.432353;50.7207443714142;212.702112436295;68.1530973714142;230.134465436295;679232;358048;14966;34958
60;0.037438;0.6087615489959717;0.5816333293914795;0.646199548995972;0.619071329391479;18.407179;33.3666303157806;37.6131410598755;51.7738093157806;56.0203200598755;0.033246;0.9516174793243408;3.582263469696045;0.984863479324341;3.61550946969605;17.465599;51.6723618507385;216.284375905991;69.1379608507385;233.749974905991;679232;358048;14967;34971
61;0.037402;0.5372152328491211;0.5843000411987305;0.574617232849121;0.621702041198731;18.444581;33.9038455486298;38.1974411010742;52.3484265486298;56.6420221010742;0.033709;0.839238166809082;3.532076120376587;0.872947166809082;3.56578512037659;17.499308;52.5116000175476;219.816452026367;70.0109080175476;237.315760026367;679232;358048;14967;34988
62;0.037;0.6332831382751465;0.7308225631713867;0.670283138275147;0.767822563171387;18.481581;34.5371286869049;38.9282636642456;53.0187096869049;57.4098446642456;0.034428;0.8633220195770264;3.548928737640381;0.897750019577026;3.58335673764038;17.533736;53.3749220371246;223.365380764008;70.9086580371246;240.899116764008;679232;358048;14968;34997
63;0.037811;0.5613389015197754;0.583484411239624;0.599149901519775;0.621295411239624;18.519392;35.0984675884247;39.5117480754852;53.6178595884247;58.0311400754852;0.03466;0.8550417423248291;3.5655362606048584;0.889701742324829;3.60019626060486;17.568396;54.2299637794495;226.930917024612;71.7983597794495;244.499313024612;679232;358048;14969;35019
64;0.038318;0.5358419418334961;0.7269847393035889;0.574159941833496;0.765302739303589;18.55771;35.6343095302582;40.2387328147888;54.1920195302582;58.7964428147888;0.035879;0.8449106216430664;4.148101806640625;0.880789621643066;4.18398080664063;17.604275;55.0748744010925;231.079018831253;72.6791494010925;248.683293831253;679232;358048;14970;35034
65;0.038665;0.6198923587799072;0.7304999828338623;0.658557358779907;0.769164982833862;18.596375;36.2542018890381;40.9692327976227;54.8505768890381;59.5656077976227;0.040482;0.8411009311676025;3.5864710807800293;0.881582931167603;3.62695308078003;17.644757;55.9159753322601;234.665489912033;73.5607323322601;252.310246912033;679256;358048;14986;35069
66;0.040479;0.613532304763794;0.592216968536377;0.654011304763794;0.632695968536377;18.636854;36.8677341938019;41.5614497661591;55.5045881938019;60.198303766159;0.03844;0.8443539142608643;3.5789690017700195;0.882793914260864;3.61740900177002;17.683197;56.760329246521;238.244458913803;74.443526246521;255.927655913803;679268;358048;15000;35110
67;0.040255;0.5343770980834961;0.7314903736114502;0.574632098083496;0.77174537361145;18.677109;37.4021112918854;42.2929401397705;56.0792202918854;60.9700491397705;0.042;0.9635615348815918;3.5683419704437256;1.00556153488159;3.61034197044373;17.725197;57.7238907814026;241.812800884247;75.4490877814026;259.537997884247;679268;358312;14990;35143
68;0.040492;0.5262641906738281;0.5896666049957275;0.566756190673828;0.630158604995728;18.717601;37.9283754825592;42.8826067447662;56.6459764825592;61.6002077447662;0.039509;0.8493945598602295;3.5919759273529053;0.88890355986023;3.63148492735291;17.764706;58.5732853412628;245.4047768116;76.3379913412628;263.1694828116;679268;358312;14992;35177
69;0.041256;0.6174941062927246;0.5836231708526611;0.658750106292725;0.624879170852661;18.758857;38.5458695888519;43.4662299156189;57.3047265888519;62.2250869156189;0.04128;0.964644193649292;3.5444934368133545;1.00592419364929;3.58577343681335;17.805986;59.5379295349121;248.949270248413;77.3439155349121;266.755256248413;679268;358312;14993;35197
70;0.047747;0.622103214263916;0.5888111591339111;0.669850214263916;0.636558159133911;18.806604;39.1679728031158;44.0550410747528;57.9745768031158;62.8616450747528;0.040474;0.8541049957275391;3.6214840412139893;0.894578995727539;3.66195804121399;17.84646;60.3920345306396;252.570754289627;78.2384945306396;270.417214289627;679300;358312;14994;35242
71;0.04384;0.6225638389587402;0.5915963649749756;0.66640383895874;0.635436364974976;18.850444;39.7905366420746;44.6466374397278;58.6409806420746;63.4970814397278;0.042818;0.9794061183929443;3.5655570030212402;1.02222411839294;3.60837500302124;17.889278;61.3714406490326;256.136311292648;79.2607186490326;274.025589292648;679300;358312;15013;35294
72;0.043587;0.5328774452209473;0.5921659469604492;0.576464445220947;0.635752946960449;18.894031;40.3234140872955;45.2388033866882;59.2174450872955;64.1328343866882;0.041015;0.8546876907348633;3.608515501022339;0.895702690734863;3.64953050102234;17.930293;62.2261283397675;259.744826793671;80.1564213397674;277.675119793671;679300;358312;14998;35335
73;0.04286;0.5306892395019531;0.5861761569976807;0.573549239501953;0.629036156997681;18.936891;40.8541033267975;45.8249795436859;59.7909943267975;64.7618705436859;0.043318;0.8527343273162842;3.556816577911377;0.896052327316284;3.60013457791138;17.973611;63.0788626670837;263.301643371582;81.0524736670837;281.275254371582;679300;358312;14999;35382
74;0.047231;0.5424168109893799;0.5971870422363281;0.58964781098938;0.644418042236328;18.984122;41.3965201377869;46.4221665859222;60.3806421377869;65.4062885859222;0.044157;0.8611326217651367;3.6207633018493652;0.905289621765137;3.66492030184937;18.017768;63.9399952888489;266.922406673431;81.9577632888489;284.940174673431;679300;358312;15022;35447
75;0.045084;0.5463507175445557;0.5928502082824707;0.591434717544556;0.637934208282471;19.029206;41.9428708553314;47.0150167942047;60.9720768553314;66.0442227942047;0.044132;0.8637900352478027;3.5664682388305664;0.907922035247803;3.61060023883057;18.0619;64.8037853240967;270.488874912262;82.8656853240967;288.550774912262;679300;358312;14992;35486
76;0.044457;0.5573453903198242;0.5853486061096191;0.601802390319824;0.629805606109619;19.073663;42.5002162456512;47.6003654003143;61.5738792456512;66.6740284003143;0.043517;0.8706474304199219;3.5906972885131836;0.914164430419922;3.63421428851318;18.105417;65.6744327545166;274.079572200775;83.7798497545166;292.184989200775;679356;358576;14991;35522
77;0.047253;0.5342719554901123;0.5965027809143066;0.581524955490112;0.643755780914307;19.120916;43.0344882011414;48.1968681812286;62.1554042011413;67.3177841812286;0.044394;0.8613646030426025;3.551649808883667;0.905758603042603;3.59604380888367;18.149811;66.5357973575592;277.631222009659;84.6856083575592;295.781033009659;679356;358576;14991;35565
78;0.045342;0.5481066703796387;0.5912513732910156;0.593448670379639;0.636593373291016;19.166258;43.582594871521;48.7881195545197;62.748852871521;67.9543775545196;0.045402;0.8644840717315674;3.609114646911621;0.909886071731567;3.65451664691162;18.195213;67.4002814292908;281.24033665657;85.5954944292908;299.43554965657;679356;358576;14992;35600
79;0.044909;0.5419940948486328;0.7330043315887451;0.586903094848633;0.777913331588745;19.211167;44.1245889663696;49.5211238861084;63.3357559663696;68.7322908861084;0.045898;0.9868054389953613;3.5751497745513916;1.03270343899536;3.62104777455139;18.241111;68.3870868682861;284.815486431122;86.6281978682861;303.056597431122;679356;358576;14993;35638
80;0.047553;0.5368714332580566;0.580209493637085;0.584424433258057;0.627762493637085;19.25872;44.6614603996277;50.1013333797455;63.9201803996277;69.3600533797455;0.044638;0.8738644123077393;3.575777292251587;0.918502412307739;3.62041529225159;18.285749;69.2609512805939;288.391263723373;87.5467002805939;306.677012723373;679356;358576;14995;35679
81;0.04678;0.6111001968383789;0.5895786285400391;0.657880196838379;0.636358628540039;19.3055;45.2725605964661;50.6909120082855;64.578060596466;69.9964120082855;0.046064;0.8811099529266357;3.5401344299316406;0.927173952926636;3.58619842993164;18.331813;70.1420612335205;291.931398153305;88.4738742335205;310.263211153305;679356;358576;14997;35713
